ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-05 00:00:00,Moscow Oblast,Russia,523702.0,2547.0,159989.0
2020-06-06 00:00:00,Moscow Oblast,Russia,278771.0,211.0,72006.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Moscow Oblast,Russia,291008.0,489.0,69951.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-05 00:00:00,Nenets Autonomous Okrug,Russia,280.0,0.0,273.0
2020-06-06 00:00:00,Nenets Autonomous Okrug,Russia,1182.0,0.0,158.0
2020-06-07 00:00:00,Nenets Autonomous Okrug,Russia,370.0,0.0,13.0
2020-06-08 00:00:00,Nenets Autonomous Okrug,Russia,682.0,0.0,58.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-06 00:00:00,Nizhny Novgorod Oblast,Russia,122825.0,2456.0,7898.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-10 00:00:00,Nizhny Novgorod Oblast,Russia,50147.0,564.0,1491.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-05 00:00:00,Novosibirsk Oblast,Russia,35343.0,103.0,21632.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Novosibirsk Oblast,Russia,5681.0,74.0,6272.0
2020-06-10 00:00:00,Novosibirsk Oblast,Russia,4614.0,67.0,8242.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-06 00:00:00,Omsk Oblast,Russia,34278.0,18.0,7209.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-10 00:00:00,Omsk Oblast,Russia,20966.0,18.0,1795.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-06 00:00:00,Orenburg Oblast,Russia,18631.0,48.0,28.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-10 00:00:00,Orenburg Oblast,Russia,6126.0,34.0,17752.0
2020-06-04 00:00:00,Penza Oblast,Russia,1896.0,11.0,4185.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-05 00:00:00,Perm Krai,Russia,29663.0,23.0,3877.0
0,0,0,0.0,0.0,0.0
2020-06-07 00:00:00,Perm Krai,Russia,13551.0,360.0,9070.0
2020-06-08 00:00:00,Perm Krai,Russia,23160.0,131.0,1430.0
2020-06-09 00:00:00,Perm Krai,Russia,36751.0,71.0,763.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Primorsky Krai,Russia,39573.0,19.0,21436.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Pskov Oblast,Russia,1170.0,10.0,2038.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Pskov Oblast,Russia,11102.0,10.0,502.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Rostov Oblast,Russia,100185.0,239.0,84557.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-07 00:00:00,Sakha (Yakutiya) Republic,Russia,12134.0,256.0,20876.0
2020-06-08 00:00:00,Sakha (Yakutiya) Republic,Russia,36167.0,48.0,12900.0
2020-06-09 00:00:00,Sakha (Yakutiya) Republic,Russia,4671.0,127.0,2785.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-07 00:00:00,Sakhalin Oblast,Russia,3910.0,0.0,428.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-10 00:00:00,Sakhalin Oblast,Russia,916.0,0.0,259.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Stavropol Krai,Russia,14355.0,439.0,15847.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Stavropol Krai,Russia,10667.0,1050.0,9997.0
2020-06-10 00:00:00,Stavropol Krai,Russia,845.0,1211.0,6778.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-06 00:00:00,Sverdlovsk Oblast,Russia,48408.0,1023.0,7189.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-05 00:00:00,Tatarstan Republic,Russia,21365.0,10.0,10485.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-06 00:00:00,Tomsk Oblast,Russia,16298.0,11.0,6903.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-08 00:00:00,Tver Oblast,Russia,4822.0,467.0,23666.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-05 00:00:00,Tyumen Oblast,Russia,66302.0,8.0,11212.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-10 00:00:00,Tyumen Oblast,Russia,1423.0,8.0,23294.0
2020-06-04 00:00:00,Tyva Republic,Russia,8988.0,2.0,3986.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-07 00:00:00,Tyva Republic,Russia,3057.0,2.0,5261.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-10 00:00:00,Tyva Republic,Russia,13062.0,2.0,2619.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-07 00:00:00,Udmurt Republic,Russia,7611.0,12.0,4487.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Udmurt Republic,Russia,1551.0,12.0,8782.0
2020-06-10 00:00:00,Udmurt Republic,Russia,16239.0,12.0,22279.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Ulyanovsk Oblast,Russia,17836.0,70.0,17114.0
2020-06-10 00:00:00,Ulyanovsk Oblast,Russia,22517.0,128.0,7572.0
0,0,0,0.0,0.0,0.0
2020-06-05 00:00:00,Vladimir Oblast,Russia,2758.0,136.0,12040.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-05 00:00:00,Volgograd Oblast,Russia,6013.0,20.0,6964.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Voronezh Oblast,Russia,39501.0,483.0,7580.0
0,0,0,0.0,0.0,0.0
2020-06-06 00:00:00,Voronezh Oblast,Russia,55440.0,114.0,13434.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-10 00:00:00,Yaroslavl Oblast,Russia,2734.0,14.0,15.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Andalusia,Spain,29264.0,6841.0,425575.0
2020-06-05 00:00:00,Andalusia,Spain,81472.0,22764.0,1242483.0
2020-06-06 00:00:00,Andalusia,Spain,140830.0,36023.0,1132204.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Aragon,Spain,14092.0,11855.0,130766.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Asturias,Spain,10242.0,1439.0,44443.0
2020-06-05 00:00:00,Asturias,Spain,33756.0,2734.0,131797.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Asturias,Spain,5980.0,833.0,20224.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Baleares,Spain,8412.0,844.0,60037.0
2020-06-05 00:00:00,Baleares,Spain,29693.0,2932.0,163159.0
2020-06-06 00:00:00,Baleares,Spain,51114.0,4952.0,110172.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,C. Valenciana,Spain,14699.0,4125.0,407413.0
2020-06-05 00:00:00,C. Valenciana,Spain,24023.0,11282.0,1175506.0
2020-06-06 00:00:00,C. Valenciana,Spain,26654.0,11200.0,1012847.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-10 00:00:00,C. Valenciana,Spain,34676.0,10172.0,563125.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-10 00:00:00,Canarias,Spain,39805.0,810.0,73773.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Cantabria,Spain,15134.0,3284.0,201744.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Castilla y Leon,Spain,31625.0,2129.0,380735.0
2020-06-05 00:00:00,Castilla y Leon,Spain,61888.0,4066.0,1150876.0
2020-06-06 00:00:00,Castilla y Leon,Spain,105111.0,14686.0,1114752.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Catalonia,Spain,134005.0,33549.0,875699.0
2020-06-05 00:00:00,Catalonia,Spain,360090.0,62346.0,2191470.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Catalonia,Spain,391966.0,19287.0,3367790.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Extremadura,Spain,246.0,647.0,103314.0
0,0,0,0.0,0.0,0.0
2020-06-06 00:00:00,Extremadura,Spain,4278.0,860.0,264245.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Galicia,Spain,167962.0,18821.0,615458.0
2020-06-10 00:00:00,Galicia,Spain,57810.0,6293.0,1004415.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Madrid,Spain,80492.0,53046.0,1632381.0
2020-06-05 00:00:00,Madrid,Spain,126344.0,213472.0,4657437.0
2020-06-06 00:00:00,Madrid,Spain,222069.0,382980.0,3860738.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Melilla,Spain,480.0,2.0,5488.0
2020-06-05 00:00:00,Melilla,Spain,2227.0,2.0,16319.0
2020-06-06 00:00:00,Melilla,Spain,5856.0,2.0,14961.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,Melilla,Spain,3268.0,2.0,4134.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Murcia,Spain,755.0,472.0,87241.0
0,0,0,0.0,0.0,0.0
2020-06-06 00:00:00,Murcia,Spain,1669.0,287.0,240907.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Navarra,Spain,10772.0,1320.0,148497.0
2020-06-05 00:00:00,Navarra,Spain,31021.0,4810.0,404927.0
2020-06-06 00:00:00,Navarra,Spain,61009.0,10838.0,283138.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Pais Vasco,Spain,7680.0,1829.0,679164.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-10 00:00:00,Pais Vasco,Spain,26455.0,1204.0,653183.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-10 00:00:00,Unknown,Spain,0.0,0.0,3135427.0
2020-06-04 00:00:00,Channel Islands,UK,572.0,52.0,618.0
2020-06-05 00:00:00,Channel Islands,UK,586.0,52.0,625.0
2020-06-06 00:00:00,Channel Islands,UK,586.0,52.0,624.0
2020-06-07 00:00:00,Channel Islands,UK,579.0,52.0,632.0
2020-06-08 00:00:00,Channel Islands,UK,572.0,51.0,631.0
2020-06-09 00:00:00,Channel Islands,UK,565.0,51.0,638.0
2020-06-10 00:00:00,Channel Islands,UK,570.0,55.0,672.0
2020-06-04 00:00:00,Gibraltar,UK,172.0,0.0,153.0
2020-06-05 00:00:00,Gibraltar,UK,174.0,0.0,152.0
2020-06-06 00:00:00,Gibraltar,UK,174.0,0.0,154.0
2020-06-07 00:00:00,Gibraltar,UK,176.0,0.0,155.0
2020-06-08 00:00:00,Gibraltar,UK,175.0,0.0,154.0
2020-06-09 00:00:00,Gibraltar,UK,173.0,0.0,152.0
2020-06-10 00:00:00,Gibraltar,UK,176.0,0.0,157.0
2020-03-13 00:00:00,UK,UK,456.0,8.0,18.0
2020-03-14 00:00:00,UK,UK,456.0,8.0,18.0
2020-03-15 00:00:00,UK,UK,456.0,8.0,18.0
2020-03-16 00:00:00,UK,UK,456.0,8.0,18.0
2020-03-17 00:00:00,UK,UK,456.0,8.0,18.0
2020-03-18 00:00:00,UK,UK,456.0,8.0,18.0
2020-03-19 00:00:00,UK,UK,456.0,8.0,18.0
2020-03-22 00:00:00,United Kingdom,UK,11360.0,6228.0,527.0
2020-03-23 00:00:00,United Kingdom,UK,46744.0,8679.0,1690.0
2020-03-24 00:00:00,United Kingdom,UK,61908.0,2370.0,1152.0
0,0,0,0.0,0.0,0.0
2020-03-26 00:00:00,United Kingdom,UK,83741.0,1609.0,422.0
2020-03-27 00:00:00,United Kingdom,UK,90420.0,44.0,1090.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Cayman Islands,UK,165.0,1.0,84.0
2020-06-05 00:00:00,Cayman Islands,UK,169.0,1.0,89.0
2020-06-06 00:00:00,Cayman Islands,UK,171.0,1.0,91.0
2020-06-07 00:00:00,Cayman Islands,UK,173.0,1.0,94.0
2020-06-08 00:00:00,Cayman Islands,UK,178.0,1.0,98.0
2020-06-09 00:00:00,Cayman Islands,UK,181.0,1.0,100.0
2020-06-10 00:00:00,Cayman Islands,UK,182.0,1.0,102.0
2020-06-04 00:00:00,Montserrat,UK,11.0,1.0,13.0
2020-06-05 00:00:00,Montserrat,UK,10.0,1.0,13.0
2020-06-06 00:00:00,Montserrat,UK,11.0,1.0,13.0
2020-06-07 00:00:00,Montserrat,UK,11.0,1.0,14.0
2020-06-08 00:00:00,Montserrat,UK,11.0,1.0,14.0
2020-06-09 00:00:00,Montserrat,UK,11.0,1.0,14.0
2020-06-10 00:00:00,Montserrat,UK,11.0,1.0,14.0
2020-06-04 00:00:00,Bermuda,UK,142.0,9.0,111.0
2020-06-05 00:00:00,Bermuda,UK,142.0,9.0,113.0
2020-06-06 00:00:00,Bermuda,UK,140.0,10.0,115.0
2020-06-07 00:00:00,Bermuda,UK,138.0,10.0,117.0
2020-06-08 00:00:00,Bermuda,UK,140.0,11.0,125.0
2020-06-09 00:00:00,Bermuda,UK,141.0,11.0,128.0
2020-06-10 00:00:00,Bermuda,UK,141.0,11.0,129.0
2020-06-04 00:00:00,Isle of Man,UK,346.0,33.0,295.0
2020-06-05 00:00:00,Isle of Man,UK,344.0,34.0,299.0
2020-06-06 00:00:00,Isle of Man,UK,342.0,33.0,319.0
2020-06-07 00:00:00,Isle of Man,UK,337.0,32.0,328.0
2020-06-08 00:00:00,Isle of Man,UK,337.0,33.0,332.0
2020-06-09 00:00:00,Isle of Man,UK,344.0,32.0,336.0
2020-06-10 00:00:00,Isle of Man,UK,347.0,32.0,340.0
2020-06-04 00:00:00,Anguilla,UK,3.0,0.0,4.0
2020-06-05 00:00:00,Anguilla,UK,3.0,0.0,4.0
2020-06-06 00:00:00,Anguilla,UK,3.0,0.0,4.0
2020-06-07 00:00:00,Anguilla,UK,3.0,0.0,4.0
2020-06-08 00:00:00,Anguilla,UK,3.0,0.0,4.0
2020-06-09 00:00:00,Anguilla,UK,3.0,0.0,4.0
2020-06-10 00:00:00,Anguilla,UK,3.0,0.0,4.0
2020-06-04 00:00:00,British Virgin Islands,UK,8.0,1.0,6.0
2020-06-05 00:00:00,British Virgin Islands,UK,8.0,1.0,7.0
2020-06-06 00:00:00,British Virgin Islands,UK,8.0,1.0,7.0
2020-06-07 00:00:00,British Virgin Islands,UK,8.0,1.0,7.0
2020-06-08 00:00:00,British Virgin Islands,UK,8.0,1.0,7.0
2020-06-09 00:00:00,British Virgin Islands,UK,8.0,1.0,7.0
2020-06-10 00:00:00,British Virgin Islands,UK,8.0,1.0,7.0
2020-06-04 00:00:00,Turks and Caicos Islands,UK,11.0,1.0,13.0
2020-06-05 00:00:00,Turks and Caicos Islands,UK,11.0,1.0,13.0
2020-06-06 00:00:00,Turks and Caicos Islands,UK,12.0,1.0,13.0
2020-06-07 00:00:00,Turks and Caicos Islands,UK,12.0,1.0,13.0
2020-06-08 00:00:00,Turks and Caicos Islands,UK,12.0,1.0,14.0
2020-06-09 00:00:00,Turks and Caicos Islands,UK,12.0,1.0,14.0
2020-06-10 00:00:00,Turks and Caicos Islands,UK,12.0,1.0,14.0
0,0,0,0.0,0.0,0.0
2020-04-08 00:00:00,Falkland Islands (Islas Malvinas),UK,42.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-04-10 00:00:00,Falkland Islands (Islas Malvinas),UK,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-04-12 00:00:00,Falkland Islands (Islas Malvinas),UK,6.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-04 00:00:00,Falkland Islands (Malvinas),UK,13.0,0.0,21.0
2020-06-05 00:00:00,Falkland Islands (Malvinas),UK,13.0,0.0,23.0
2020-06-06 00:00:00,Falkland Islands (Malvinas),UK,12.0,0.0,20.0
2020-06-07 00:00:00,Falkland Islands (Malvinas),UK,11.0,0.0,18.0
2020-06-08 00:00:00,Falkland Islands (Malvinas),UK,12.0,0.0,18.0
2020-06-09 00:00:00,Falkland Islands (Malvinas),UK,12.0,0.0,17.0
2020-06-10 00:00:00,Falkland Islands (Malvinas),UK,13.0,0.0,16.0
2020-06-04 00:00:00,Washington,US,22773.0,1151.0,-0.0
2020-06-05 00:00:00,Washington,US,23099.0,1165.0,-0.0
2020-06-06 00:00:00,Washington,US,23485.0,1181.0,-0.0
2020-06-07 00:00:00,Washington,US,23809.0,1187.0,-0.0
2020-06-08 00:00:00,Washington,US,24032.0,1195.0,-0.0
2020-06-09 00:00:00,Washington,US,24268.0,1214.0,0.0
2020-06-10 00:00:00,Washington,US,24520.0,1228.0,0.0
2020-06-04 00:00:00,Illinois,US,126476.0,5744.0,-0.0
2020-06-05 00:00:00,Illinois,US,128461.0,5874.0,-0.0
2020-06-06 00:00:00,Illinois,US,129897.0,5975.0,-0.0
2020-06-07 00:00:00,Illinois,US,131867.0,6039.0,-0.0
2020-06-08 00:00:00,Illinois,US,133822.0,6105.0,-0.0
2020-06-09 00:00:00,Illinois,US,135429.0,6218.0,0.0
2020-06-10 00:00:00,Illinois,US,137194.0,6328.0,0.0
2020-06-04 00:00:00,Arizona,US,21905.0,995.0,-0.0
2020-06-05 00:00:00,Arizona,US,22383.0,1024.0,-0.0
2020-06-06 00:00:00,Arizona,US,23025.0,1050.0,-0.0
2020-06-07 00:00:00,Arizona,US,23399.0,1073.0,-0.0
2020-06-08 00:00:00,Arizona,US,23678.0,1094.0,-0.0
2020-06-09 00:00:00,Arizona,US,24002.0,1112.0,0.0
2020-06-10 00:00:00,Arizona,US,24269.0,1132.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-06 00:00:00,California,US,128312.0,4626.0,-0.0
