Last Update,Province/State,Country,Confirmed,Deaths,Recovered,Suspected
2020-06-10,New Caledonia,France,19.0,0.0,24.0,0
2020-06-04,Martinique,France,200.0,13.0,101.0,0
2020-06-05,Martinique,France,202.0,13.0,106.0,0
2020-06-06,Martinique,France,203.0,13.0,106.0,0
2020-06-07,Martinique,France,203.0,13.0,105.0,0
2020-06-08,Martinique,France,201.0,14.0,103.0,0
2020-06-09,Martinique,France,204.0,14.0,105.0,0
2020-06-10,Martinique,France,203.0,14.0,106.0,0
2020-06-04,Saint Pierre and Miquelon,France,1.0,0.0,1.0,0
2020-06-05,Saint Pierre and Miquelon,France,1.0,0.0,1.0,0
2020-06-06,Saint Pierre and Miquelon,France,1.0,0.0,1.0,0
2020-06-07,Saint Pierre and Miquelon,France,1.0,0.0,1.0,0
2020-06-08,Saint Pierre and Miquelon,France,1.0,0.0,1.0,0
2020-06-09,Saint Pierre and Miquelon,France,1.0,0.0,1.0,0
2020-06-10,Saint Pierre and Miquelon,France,1.0,0.0,1.0,0
2020-02-02,Bavaria,Germany,4.0,0.0,0.0,0
2020-02-05,Bavaria,Germany,49.0,0.0,0.0,0
2020-02-06,Bavaria,Germany,20.0,0.0,0.0,0
2020-06-04,Baden-Wurttemberg,Germany,129842.0,1839.0,172489.0,0
2020-06-05,Baden-Wurttemberg,Germany,456877.0,3556.0,577569.0,0
2020-06-06,Baden-Wurttemberg,Germany,777963.0,9028.0,685215.0,0
2020-06-04,Bayern,Germany,38934.0,2066.0,161272.0,0
2020-06-07,Brandenburg,Germany,36403.0,1824.0,11986.0,0
2020-06-08,Brandenburg,Germany,24774.0,3216.0,44107.0,0
2020-06-04,Bremen,Germany,7256.0,4.0,2552.0,0
2020-06-04,Hamburg,Germany,7852.0,292.0,5233.0,0
2020-06-05,Hamburg,Germany,6695.0,480.0,12304.0,0
2020-06-04,Mecklenburg-Vorpommern,Germany,351.0,20.0,730.0,0
2020-06-10,Mecklenburg-Vorpommern,Germany,35531.0,20.0,409.0,0
2020-06-10,Rheinland-Pfalz,Germany,19228.0,1192.0,83918.0,0
2020-06-04,Saarland,Germany,2587.0,531.0,4924.0,0
2020-06-05,Saarland,Germany,1870.0,1904.0,13452.0,0
2020-06-06,Saarland,Germany,467.0,4356.0,21989.0,0
2020-06-04,Sachsen,Germany,8703.0,195.0,805.0,0
2020-06-04,Sachsen-Anhalt,Germany,2246.0,58.0,3510.0,0
2020-06-05,Sachsen-Anhalt,Germany,7414.0,143.0,6229.0,0
2020-06-06,Sachsen-Anhalt,Germany,25885.0,508.0,833.0,0
2020-06-04,Thuringen,Germany,1525.0,234.0,3628.0,0
2020-06-05,Thuringen,Germany,193.0,574.0,4086.0,0
2020-06-04,Hong Kong,Hong Kong,1283.0,4.0,1048.0,0
2020-06-05,Hong Kong,Hong Kong,1299.0,4.0,1055.0,0
2020-06-06,Hong Kong,Hong Kong,1289.0,4.0,1055.0,0
2020-06-07,Hong Kong,Hong Kong,1295.0,4.0,1060.0,0
2020-06-08,Hong Kong,Hong Kong,1298.0,4.0,1068.0,0
2020-06-09,Hong Kong,Hong Kong,1293.0,4.0,1077.0,0
2020-06-10,Hong Kong,Hong Kong,1307.0,4.0,1082.0,0
2020-06-07,Abruzzo,Italy,13200.0,3349.0,7833.0,0
2020-06-10,Abruzzo,Italy,14997.0,3523.0,4354.0,0
2020-06-04,Basilicata,Italy,471.0,27.0,1928.0,0
2020-06-05,Basilicata,Italy,501.0,27.0,7056.0,0
2020-06-10,Basilicata,Italy,1309.0,27.0,4702.0,0
2020-06-04,Friuli Venezia Giulia,Italy,1925.0,259.0,5532.0,0
2020-06-04,Lazio,Italy,4864.0,169.0,995.0,0
2020-06-09,Lazio,Italy,296431.0,382.0,278714.0,0
2020-06-04,Molise,Italy,144.0,22.0,2294.0,0
2020-06-04,P.A. Bolzano,Italy,556.0,418.0,4713.0,0
2020-06-09,P.A. Bolzano,Italy,56229.0,4694.0,3388.0,0
2020-06-06,P.A. Trento,Italy,10218.0,2544.0,12968.0,0
2020-06-07,P.A. Trento,Italy,5045.0,517.0,63465.0,0
2020-06-04,Piemonte,Italy,114453.0,3010.0,19687.0,0
2020-06-05,Piemonte,Italy,402028.0,1420.0,14375.0,0
2020-06-06,Piemonte,Italy,630390.0,997.0,13472.0,0
2020-06-10,Piemonte,Italy,303856.0,24289.0,59533.0,0
2020-06-09,Puglia,Italy,79357.0,10884.0,21813.0,0
2020-06-09,Sardegna,Italy,3015.0,1553.0,14959.0,0
2020-06-07,Sicilia,Italy,8534.0,520.0,17798.0,0
2020-06-04,Toscana,Italy,28062.0,2222.0,10380.0,0
2020-06-05,Toscana,Italy,110031.0,6524.0,17501.0,0
2020-06-06,Toscana,Italy,227573.0,9729.0,20016.0,0
2020-06-07,Toscana,Italy,218501.0,2787.0,1715.0,0
2020-06-07,Umbria,Italy,642.0,616.0,23868.0,0
2020-06-04,Valle d'Aosta,Italy,156.0,284.0,1692.0,0
2020-06-08,Valle d'Aosta,Italy,1754.0,630.0,7814.0,0
2020-06-09,Valle d'Aosta,Italy,8976.0,1054.0,3251.0,0
2020-06-04,Veneto,Italy,48266.0,881.0,17921.0,0
2020-06-06,Veneto,Italy,403721.0,103.0,59021.0,0
2020-06-07,Veneto,Italy,463939.0,9672.0,181420.0,0
2020-06-08,Veneto,Italy,172464.0,15909.0,338272.0,0
2020-06-06,Aichi,Japan,1234.0,34.0,12281.0,0
2020-06-07,Aichi,Japan,4611.0,34.0,10536.0,0
2020-06-09,Aichi,Japan,5746.0,34.0,4688.0,0
2020-06-04,Akita,Japan,16.0,0.0,16.0,0
2020-06-05,Akita,Japan,16.0,0.0,16.0,0
2020-06-06,Akita,Japan,16.0,0.0,16.0,0
2020-06-07,Akita,Japan,16.0,0.0,16.0,0
2020-06-08,Akita,Japan,16.0,0.0,16.0,0
2020-06-09,Akita,Japan,16.0,0.0,16.0,0
2020-06-10,Akita,Japan,16.0,0.0,16.0,0
2020-06-08,Aomori,Japan,27.0,1.0,202.0,0
2020-06-09,Aomori,Japan,27.0,1.0,599.0,0
2020-06-10,Aomori,Japan,27.0,1.0,510.0,0
2020-06-06,Chiba,Japan,577.0,45.0,731.0,0
2020-06-09,Chiba,Japan,6362.0,45.0,6288.0,0
2020-06-10,Chiba,Japan,4260.0,45.0,5642.0,0
2020-06-04,Ehime,Japan,78.0,4.0,729.0,0
2020-06-04,Fukui,Japan,122.0,8.0,394.0,0
2020-06-06,Fukui,Japan,122.0,8.0,238.0,0
2020-06-07,Fukui,Japan,122.0,8.0,3100.0,0
2020-06-08,Fukui,Japan,122.0,8.0,761.0,0
2020-06-10,Fukui,Japan,122.0,8.0,1648.0,0
2020-06-04,Fukushima,Japan,81.0,0.0,1498.0,0
2020-06-05,Fukushima,Japan,81.0,0.0,554.0,0
2020-06-06,Fukushima,Japan,81.0,0.0,1658.0,0
2020-06-07,Fukushima,Japan,81.0,0.0,2774.0,0
2020-06-08,Fukushima,Japan,81.0,0.0,1003.0,0
2020-06-10,Fukushima,Japan,81.0,0.0,790.0,0
2020-06-04,Gifu,Japan,258.0,7.0,141.0,0
2020-06-05,Gifu,Japan,1404.0,7.0,141.0,0
2020-06-08,Gifu,Japan,260.0,7.0,141.0,0
2020-06-09,Gifu,Japan,811.0,7.0,141.0,0
2020-06-10,Gifu,Japan,2583.0,7.0,141.0,0
2020-06-05,Gunma,Japan,149.0,19.0,1179.0,0
2020-06-06,Gunma,Japan,149.0,19.0,432.0,0
2020-06-08,Gunma,Japan,149.0,19.0,175.0,0
2020-06-09,Gunma,Japan,149.0,19.0,357.0,0
2020-06-10,Gunma,Japan,149.0,19.0,11.0,0
2020-06-04,Hiroshima,Japan,164.0,3.0,2119.0,0
2020-06-07,Hiroshima,Japan,164.0,3.0,1170.0,0
2020-06-10,Hiroshima,Japan,164.0,3.0,2066.0,0
2020-06-06,Hyogo,Japan,699.0,127.0,8261.0,0
2020-06-07,Hyogo,Japan,699.0,40.0,4454.0,0
2020-06-06,Ibaraki,Japan,168.0,278.0,585.0,0
2020-06-08,Ibaraki,Japan,168.0,187.0,223.0,0
2020-06-09,Ibaraki,Japan,168.0,135.0,718.0,0
2020-06-04,Kagawa,Japan,28.0,0.0,28.0,0
2020-06-05,Kagawa,Japan,28.0,0.0,28.0,0
2020-06-06,Kagawa,Japan,28.0,0.0,28.0,0
2020-06-07,Kagawa,Japan,28.0,0.0,28.0,0
2020-06-08,Kagawa,Japan,28.0,0.0,28.0,0
2020-06-09,Kagawa,Japan,28.0,0.0,28.0,0
2020-06-10,Kagawa,Japan,28.0,0.0,28.0,0
2020-06-04,Kagoshima,Japan,10.0,0.0,10.0,0
2020-06-05,Kagoshima,Japan,10.0,0.0,10.0,0
2020-06-06,Kagoshima,Japan,10.0,0.0,10.0,0
2020-06-07,Kagoshima,Japan,10.0,0.0,10.0,0
2020-06-08,Kagoshima,Japan,10.0,0.0,10.0,0
2020-06-09,Kagoshima,Japan,10.0,0.0,10.0,0
2020-06-10,Kagoshima,Japan,10.0,0.0,10.0,0
2020-06-06,Kochi,Japan,74.0,3.0,1093.0,0
2020-06-09,Kumamoto,Japan,47.0,3.0,684.0,0
2020-06-10,Kumamoto,Japan,47.0,3.0,229.0,0
2020-06-05,Kyoto,Japan,358.0,76.0,8494.0,0
2020-06-05,Mie,Japan,45.0,1.0,35.0,0
2020-06-06,Mie,Japan,45.0,1.0,177.0,0
2020-06-07,Mie,Japan,45.0,1.0,535.0,0
2020-06-08,Mie,Japan,45.0,1.0,780.0,0
2020-06-09,Mie,Japan,45.0,1.0,423.0,0
2020-06-10,Mie,Japan,45.0,1.0,73.0,0
2020-06-04,Miyagi,Japan,88.0,1.0,87.0,0
2020-06-05,Miyagi,Japan,88.0,1.0,87.0,0
2020-06-06,Miyagi,Japan,88.0,1.0,87.0,0
2020-06-07,Miyagi,Japan,88.0,1.0,87.0,0
2020-06-08,Miyagi,Japan,88.0,1.0,87.0,0
2020-06-09,Miyagi,Japan,88.0,1.0,87.0,0
2020-06-10,Miyagi,Japan,88.0,1.0,87.0,0
2020-06-04,Miyazaki,Japan,17.0,0.0,17.0,0
2020-06-05,Miyazaki,Japan,17.0,0.0,17.0,0
2020-06-06,Miyazaki,Japan,17.0,0.0,17.0,0
2020-06-07,Miyazaki,Japan,17.0,0.0,17.0,0
2020-06-08,Miyazaki,Japan,17.0,0.0,17.0,0
2020-06-09,Miyazaki,Japan,17.0,0.0,17.0,0
2020-06-10,Miyazaki,Japan,17.0,0.0,17.0,0
2020-06-04,Nagasaki,Japan,17.0,1.0,16.0,0
2020-06-05,Nagasaki,Japan,17.0,1.0,16.0,0
2020-06-06,Nagasaki,Japan,17.0,1.0,16.0,0
2020-06-07,Nagasaki,Japan,17.0,1.0,16.0,0
2020-06-08,Nagasaki,Japan,17.0,1.0,16.0,0
2020-06-09,Nagasaki,Japan,17.0,1.0,16.0,0
2020-06-10,Nagasaki,Japan,17.0,1.0,16.0,0
2020-06-04,Nara,Japan,92.0,2.0,1219.0,0
2020-06-05,Nara,Japan,92.0,2.0,1585.0,0
2020-06-06,Nara,Japan,92.0,2.0,420.0,0
2020-06-09,Nara,Japan,92.0,2.0,348.0,0
2020-06-10,Nara,Japan,92.0,2.0,1272.0,0
2020-06-04,Niigata,Japan,82.0,0.0,291.0,0
2020-06-05,Niigata,Japan,82.0,0.0,2829.0,0
2020-06-06,Niigata,Japan,82.0,0.0,3938.0,0
2020-06-07,Niigata,Japan,82.0,0.0,685.0,0
2020-06-09,Niigata,Japan,82.0,0.0,406.0,0
2020-06-04,Oita,Japan,60.0,1.0,58.0,0
2020-06-05,Oita,Japan,60.0,1.0,58.0,0
2020-06-06,Oita,Japan,60.0,1.0,58.0,0
2020-06-07,Oita,Japan,60.0,1.0,58.0,0
2020-06-08,Oita,Japan,60.0,1.0,58.0,0
2020-06-09,Oita,Japan,60.0,1.0,58.0,0
2020-06-10,Oita,Japan,60.0,1.0,58.0,0
2020-06-04,Okayama,Japan,25.0,0.0,25.0,0
2020-06-05,Okayama,Japan,25.0,0.0,25.0,0
2020-06-06,Okayama,Japan,25.0,0.0,25.0,0
2020-06-07,Okayama,Japan,25.0,0.0,25.0,0
2020-06-08,Okayama,Japan,25.0,0.0,25.0,0
2020-06-09,Okayama,Japan,25.0,0.0,25.0,0
2020-06-10,Okayama,Japan,25.0,0.0,25.0,0
2020-06-05,Okinawa,Japan,145.0,6.0,2524.0,0
2020-06-06,Okinawa,Japan,145.0,6.0,2199.0,0
2020-06-07,Okinawa,Japan,145.0,6.0,416.0,0
2020-06-08,Okinawa,Japan,145.0,6.0,194.0,0
2020-06-05,Osaka,Japan,54983.0,855.0,2721.0,0
2020-06-06,Osaka,Japan,75169.0,559.0,6686.0,0
2020-06-10,Port Quarantine,Japan,3894.0,0.0,988.0,0
2020-06-05,Saga,Japan,45.0,0.0,766.0,0
2020-06-08,Saga,Japan,45.0,0.0,26.0,0
2020-06-09,Saga,Japan,45.0,0.0,176.0,0
2020-06-10,Saga,Japan,45.0,0.0,455.0,0
2020-06-07,Saitama,Japan,1588.0,920.0,3213.0,0
2020-06-05,Shiga,Japan,100.0,1.0,324.0,0
2020-06-06,Shiga,Japan,100.0,1.0,818.0,0
2020-06-07,Shiga,Japan,100.0,1.0,1543.0,0
2020-06-08,Shiga,Japan,100.0,1.0,624.0,0
2020-06-10,Shiga,Japan,100.0,1.0,1532.0,0
2020-06-05,Shimane,Japan,24.0,0.0,155.0,0
2020-06-08,Shizuoka,Japan,862.0,1.0,686.0,0
2020-06-08,Tochigi,Japan,608.0,0.0,623.0,0
2020-06-04,Tokushima,Japan,5.0,1.0,4.0,0
2020-06-05,Tokushima,Japan,5.0,1.0,4.0,0
2020-06-06,Tokushima,Japan,5.0,1.0,4.0,0
2020-06-07,Tokushima,Japan,5.0,1.0,4.0,0
2020-06-08,Tokushima,Japan,5.0,1.0,4.0,0
2020-06-09,Tokushima,Japan,5.0,1.0,4.0,0
2020-06-10,Tokushima,Japan,5.0,1.0,4.0,0
2020-06-05,Tokyo,Japan,93572.0,1114.0,160335.0,0
2020-06-06,Tokyo,Japan,118681.0,82.0,49907.0,0
2020-06-09,Tokyo,Japan,41681.0,86.0,429567.0,0
2020-06-04,Tottori,Japan,3.0,0.0,3.0,0
2020-06-05,Tottori,Japan,3.0,0.0,3.0,0
2020-06-06,Tottori,Japan,3.0,0.0,3.0,0
2020-06-07,Tottori,Japan,3.0,0.0,3.0,0
2020-06-08,Tottori,Japan,3.0,0.0,3.0,0
2020-06-09,Tottori,Japan,3.0,0.0,3.0,0
2020-06-10,Tottori,Japan,3.0,0.0,3.0,0
2020-06-05,Toyama,Japan,227.0,22.0,889.0,0
2020-06-06,Toyama,Japan,227.0,22.0,1497.0,0
2020-06-08,Toyama,Japan,227.0,22.0,4476.0,0
2020-06-09,Toyama,Japan,227.0,22.0,6933.0,0
2020-06-04,Unknown,Japan,8.0,0.0,0.0,0
2020-06-05,Unknown,Japan,8.0,0.0,0.0,0
2020-06-06,Unknown,Japan,8.0,0.0,0.0,0
2020-06-07,Unknown,Japan,8.0,0.0,0.0,0
2020-06-08,Unknown,Japan,8.0,0.0,0.0,0
2020-06-09,Unknown,Japan,8.0,0.0,0.0,0
2020-06-10,Unknown,Japan,8.0,0.0,0.0,0
2020-06-04,Wakayama,Japan,63.0,3.0,523.0,0
2020-06-05,Wakayama,Japan,63.0,3.0,1364.0,0
2020-06-06,Wakayama,Japan,63.0,3.0,727.0,0
2020-06-07,Wakayama,Japan,63.0,3.0,664.0,0
2020-06-08,Wakayama,Japan,63.0,3.0,1131.0,0
2020-06-09,Wakayama,Japan,63.0,3.0,437.0,0
2020-06-10,Wakayama,Japan,63.0,3.0,141.0,0
2020-06-04,Yamagata,Japan,69.0,0.0,66.0,0
2020-06-05,Yamagata,Japan,69.0,0.0,66.0,0
2020-06-06,Yamagata,Japan,69.0,0.0,66.0,0
2020-06-07,Yamagata,Japan,69.0,0.0,66.0,0
2020-06-08,Yamagata,Japan,69.0,0.0,66.0,0
2020-06-09,Yamagata,Japan,69.0,0.0,66.0,0
2020-06-10,Yamagata,Japan,69.0,0.0,66.0,0
2020-06-04,Yamaguchi,Japan,37.0,0.0,10.0,0
2020-06-05,Yamaguchi,Japan,37.0,0.0,959.0,0
2020-06-06,Yamaguchi,Japan,37.0,0.0,824.0,0
2020-06-04,Yamanashi,Japan,1747.0,1.0,58.0,0
2020-06-07,Yamanashi,Japan,994.0,1.0,487.0,0
2020-06-08,Yamanashi,Japan,1134.0,1.0,598.0,0
2020-06-04,Macau,Macau,53.0,0.0,53.0,0
2020-06-05,Macau,Macau,53.0,0.0,54.0,0
2020-06-06,Macau,Macau,53.0,0.0,54.0,0
2020-06-07,Macau,Macau,52.0,0.0,55.0,0
2020-06-08,Macau,Macau,52.0,0.0,55.0,0
2020-06-09,Macau,Macau,52.0,0.0,56.0,0
2020-06-10,Macau,Macau,52.0,0.0,56.0,0
2020-06-04,Anhui,Mainland China,984.0,6.0,995.0,0
2020-06-05,Anhui,Mainland China,988.0,6.0,986.0,0
2020-06-06,Anhui,Mainland China,988.0,6.0,971.0,0
2020-06-07,Anhui,Mainland China,991.0,6.0,961.0,0
2020-06-08,Anhui,Mainland China,999.0,6.0,953.0,0
2020-06-09,Anhui,Mainland China,1005.0,5.0,946.0,0
2020-06-10,Anhui,Mainland China,1011.0,6.0,950.0,0
2020-06-04,Beijing,Mainland China,594.0,9.0,584.0,0
2020-06-05,Beijing,Mainland China,594.0,9.0,584.0,0
2020-06-06,Beijing,Mainland China,595.0,9.0,583.0,0
2020-06-07,Beijing,Mainland China,596.0,9.0,583.0,0
2020-06-08,Beijing,Mainland China,597.0,9.0,585.0,0
2020-06-09,Beijing,Mainland China,595.0,9.0,588.0,0
2020-06-10,Beijing,Mainland China,597.0,9.0,590.0,0
2020-06-04,Chongqing,Mainland China,586.0,6.0,575.0,0
2020-06-05,Chongqing,Mainland China,584.0,6.0,573.0,0
2020-06-06,Chongqing,Mainland China,583.0,6.0,573.0,0
2020-06-07,Chongqing,Mainland China,585.0,6.0,571.0,0
2020-06-08,Chongqing,Mainland China,581.0,6.0,572.0,0
2020-06-09,Chongqing,Mainland China,578.0,6.0,572.0,0
2020-06-10,Chongqing,Mainland China,581.0,6.0,572.0,0
2020-06-04,Fujian,Mainland China,361.0,1.0,365.0,0
2020-06-05,Fujian,Mainland China,360.0,1.0,365.0,0
2020-06-06,Fujian,Mainland China,360.0,1.0,365.0,0
2020-06-07,Fujian,Mainland China,359.0,1.0,364.0,0
2020-06-08,Fujian,Mainland China,359.0,1.0,362.0,0
2020-06-09,Fujian,Mainland China,358.0,1.0,360.0,0
2020-06-10,Fujian,Mainland China,359.0,1.0,365.0,0
2020-06-04,Gansu,Mainland China,138.0,2.0,135.0,0
2020-06-05,Gansu,Mainland China,142.0,2.0,134.0,0
2020-06-06,Gansu,Mainland China,145.0,2.0,133.0,0
2020-06-07,Gansu,Mainland China,145.0,2.0,133.0,0
2020-06-08,Gansu,Mainland China,145.0,2.0,132.0,0
2020-06-09,Gansu,Mainland China,146.0,2.0,132.0,0
2020-06-10,Gansu,Mainland China,146.0,3.0,132.0,0
2020-06-04,Guangdong,Mainland China,1613.0,8.0,1591.0,0
2020-06-05,Guangdong,Mainland China,1617.0,8.0,1600.0,0
2020-06-06,Guangdong,Mainland China,1619.0,7.0,1603.0,0
2020-06-07,Guangdong,Mainland China,1620.0,7.0,1598.0,0
2020-06-08,Guangdong,Mainland China,1618.0,8.0,1594.0,0
2020-06-09,Guangdong,Mainland China,1615.0,8.0,1596.0,0
2020-06-10,Guangdong,Mainland China,1619.0,8.0,1595.0,0
2020-06-04,Guangxi,Mainland China,255.0,2.0,254.0,0
2020-06-05,Guangxi,Mainland China,254.0,2.0,253.0,0
2020-06-06,Guangxi,Mainland China,255.0,2.0,252.0,0
2020-06-07,Guangxi,Mainland China,256.0,2.0,250.0,0
2020-06-08,Guangxi,Mainland China,255.0,2.0,251.0,0
2020-06-09,Guangxi,Mainland China,254.0,2.0,253.0,0
2020-06-10,Guangxi,Mainland China,255.0,2.0,253.0,0
2020-06-04,Guizhou,Mainland China,144.0,2.0,142.0,0
2020-06-05,Guizhou,Mainland China,145.0,2.0,140.0,0
2020-06-06,Guizhou,Mainland China,145.0,2.0,140.0,0
2020-06-07,Guizhou,Mainland China,145.0,2.0,138.0,0
2020-06-08,Guizhou,Mainland China,146.0,2.0,138.0,0
2020-06-09,Guizhou,Mainland China,147.0,2.0,138.0,0
2020-06-10,Guizhou,Mainland China,148.0,2.0,139.0,0
2020-06-04,Hainan,Mainland China,166.0,6.0,162.0,0
2020-06-05,Hainan,Mainland China,167.0,6.0,160.0,0
2020-06-06,Hainan,Mainland China,169.0,6.0,158.0,0
2020-06-07,Hainan,Mainland China,170.0,6.0,157.0,0
2020-06-08,Hainan,Mainland China,170.0,6.0,156.0,0
2020-06-09,Hainan,Mainland China,170.0,6.0,156.0,0
2020-06-10,Hainan,Mainland China,172.0,6.0,157.0,0
2020-06-04,Hebei,Mainland China,328.0,6.0,322.0,0
2020-06-05,Hebei,Mainland China,327.0,6.0,318.0,0
2020-06-06,Hebei,Mainland China,326.0,6.0,314.0,0
2020-06-07,Hebei,Mainland China,326.0,6.0,313.0,0
2020-06-08,Hebei,Mainland China,328.0,6.0,312.0,0
2020-06-09,Hebei,Mainland China,329.0,6.0,311.0,0
2020-06-10,Hebei,Mainland China,330.0,6.0,313.0,0
2020-06-04,Heilongjiang,Mainland China,1038.0,12.0,1044.0,0
2020-06-05,Heilongjiang,Mainland China,1055.0,12.0,1065.0,0
2020-06-06,Heilongjiang,Mainland China,1066.0,12.0,1072.0,0
2020-06-07,Heilongjiang,Mainland China,1079.0,12.0,1083.0,0
2020-06-08,Heilongjiang,Mainland China,1099.0,12.0,1100.0,0
2020-06-09,Heilongjiang,Mainland China,1116.0,13.0,1114.0,0
2020-06-10,Heilongjiang,Mainland China,1118.0,13.0,1123.0,0
2020-06-04,Henan,Mainland China,1273.0,21.0,1244.0,0
2020-06-05,Henan,Mainland China,1278.0,21.0,1234.0,0
2020-06-06,Henan,Mainland China,1285.0,21.0,1221.0,0
2020-06-07,Henan,Mainland China,1291.0,21.0,1211.0,0
2020-06-08,Henan,Mainland China,1293.0,21.0,1204.0,0
2020-06-09,Henan,Mainland China,1295.0,21.0,1197.0,0
2020-06-10,Henan,Mainland China,1302.0,21.0,1207.0,0
2020-06-04,Hubei,Mainland China,66736.0,4586.0,63701.0,0
2020-06-05,Hubei,Mainland China,66764.0,4654.0,63748.0,0
2020-06-06,Hubei,Mainland China,66531.0,4626.0,63764.0,0
2020-06-07,Hubei,Mainland China,66722.0,4603.0,63696.0,0
2020-06-08,Hubei,Mainland China,66775.0,4592.0,63702.0,0
2020-06-09,Hubei,Mainland China,66620.0,4564.0,63657.0,0
2020-06-10,Hubei,Mainland China,66965.0,4582.0,63635.0,0
2020-06-04,Hunan,Mainland China,1026.0,4.0,1016.0,0
2020-06-05,Hunan,Mainland China,1028.0,4.0,1018.0,0
2020-06-06,Hunan,Mainland China,1028.0,4.0,1019.0,0
2020-06-07,Hunan,Mainland China,1029.0,4.0,1014.0,0
2020-06-08,Hunan,Mainland China,1030.0,4.0,1013.0,0
2020-06-09,Hunan,Mainland China,1028.0,4.0,1018.0,0
2020-06-10,Hunan,Mainland China,1033.0,4.0,1016.0,0
2020-06-04,Inner Mongolia,Mainland China,240.0,1.0,233.0,0
2020-06-05,Inner Mongolia,Mainland China,241.0,1.0,237.0,0
2020-06-06,Inner Mongolia,Mainland China,243.0,1.0,238.0,0
2020-06-07,Inner Mongolia,Mainland China,247.0,1.0,239.0,0
2020-06-08,Inner Mongolia,Mainland China,248.0,1.0,243.0,0
2020-06-09,Inner Mongolia,Mainland China,248.0,1.0,246.0,0
2020-06-10,Inner Mongolia,Mainland China,249.0,1.0,248.0,0
2020-06-04,Jiangsu,Mainland China,656.0,0.0,651.0,0
2020-06-05,Jiangsu,Mainland China,657.0,0.0,646.0,0
2020-06-06,Jiangsu,Mainland China,656.0,0.0,643.0,0
2020-06-07,Jiangsu,Mainland China,657.0,0.0,642.0,0
2020-06-08,Jiangsu,Mainland China,658.0,0.0,639.0,0
2020-06-09,Jiangsu,Mainland China,659.0,0.0,637.0,0
2020-06-10,Jiangsu,Mainland China,662.0,0.0,644.0,0
2020-06-04,Jiangxi,Mainland China,931.0,1.0,942.0,0
2020-06-05,Jiangxi,Mainland China,940.0,1.0,933.0,0
2020-06-06,Jiangxi,Mainland China,942.0,1.0,920.0,0
2020-06-07,Jiangxi,Mainland China,945.0,1.0,912.0,0
2020-06-08,Jiangxi,Mainland China,947.0,1.0,905.0,0
2020-06-09,Jiangxi,Mainland China,949.0,1.0,896.0,0
2020-06-10,Jiangxi,Mainland China,953.0,1.0,904.0,0
2020-06-04,Jilin,Mainland China,162.0,1.0,148.0,0
2020-06-05,Jilin,Mainland China,165.0,1.0,150.0,0
2020-06-06,Jilin,Mainland China,168.0,2.0,151.0,0
2020-06-07,Jilin,Mainland China,170.0,2.0,152.0,0
2020-06-08,Jilin,Mainland China,172.0,2.0,153.0,0
2020-06-09,Jilin,Mainland China,176.0,2.0,154.0,0
2020-06-10,Jilin,Mainland China,178.0,2.0,156.0,0
2020-06-04,Liaoning,Mainland China,151.0,2.0,144.0,0
2020-06-05,Liaoning,Mainland China,151.0,2.0,143.0,0
2020-06-06,Liaoning,Mainland China,152.0,2.0,144.0,0
2020-06-07,Liaoning,Mainland China,152.0,2.0,145.0,0
2020-06-08,Liaoning,Mainland China,152.0,2.0,145.0,0
2020-06-09,Liaoning,Mainland China,152.0,2.0,146.0,0
2020-06-10,Liaoning,Mainland China,152.0,2.0,146.0,0
2020-06-04,Ningxia,Mainland China,76.0,0.0,73.0,0
2020-06-05,Ningxia,Mainland China,75.0,0.0,72.0,0
2020-06-06,Ningxia,Mainland China,75.0,0.0,72.0,0
2020-06-07,Ningxia,Mainland China,75.0,0.0,71.0,0
2020-06-08,Ningxia,Mainland China,75.0,0.0,71.0,0
2020-06-09,Ningxia,Mainland China,75.0,0.0,73.0,0
2020-06-10,Ningxia,Mainland China,74.0,0.0,73.0,0
2020-06-04,Qinghai,Mainland China,18.0,0.0,17.0,0
2020-06-05,Qinghai,Mainland China,19.0,0.0,17.0,0
2020-06-06,Qinghai,Mainland China,19.0,0.0,17.0,0
2020-06-07,Qinghai,Mainland China,20.0,0.0,17.0,0
2020-06-08,Qinghai,Mainland China,20.0,0.0,16.0,0
2020-06-09,Qinghai,Mainland China,20.0,0.0,16.0,0
2020-06-10,Qinghai,Mainland China,19.0,0.0,17.0,0
2020-06-04,Shaanxi,Mainland China,311.0,3.0,310.0,0
2020-06-05,Shaanxi,Mainland China,312.0,3.0,310.0,0
2020-06-06,Shaanxi,Mainland China,312.0,3.0,309.0,0
2020-06-07,Shaanxi,Mainland China,312.0,3.0,309.0,0
2020-06-08,Shaanxi,Mainland China,311.0,3.0,312.0,0
2020-06-09,Shaanxi,Mainland China,312.0,3.0,314.0,0
2020-06-10,Shaanxi,Mainland China,314.0,3.0,318.0,0
2020-06-04,Shandong,Mainland China,790.0,7.0,781.0,0
2020-06-05,Shandong,Mainland China,796.0,7.0,789.0,0
2020-06-06,Shandong,Mainland China,795.0,7.0,788.0,0
2020-06-07,Shandong,Mainland China,799.0,7.0,781.0,0
2020-06-08,Shandong,Mainland China,800.0,6.0,786.0,0
2020-06-09,Shandong,Mainland China,800.0,7.0,795.0,0
2020-06-10,Shandong,Mainland China,803.0,7.0,792.0,0
2020-06-04,Shanghai,Mainland China,705.0,7.0,657.0,0
2020-06-05,Shanghai,Mainland China,712.0,7.0,664.0,0
